,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France
2019-01-01,436577,7,0.001603382679344,436577,1,0.0002290546684777,436577,1,0.0002290546684777,436577,31,0.0071006947228094,436577,41,0.0093912414075867,436577,1,0.0002290546684777,436577,30,0.0068716400543317,45361.0,0.0,0.0,45361.0,0.0,0.0,45361.0,0.0,0.0,45361.0,3.0,0.0066136108110491,45361.0,22.0,0.0484998126143603,45361.0,0.0,0.0,45361.0,2.0,0.0044090738740327,59177.0,2.0,0.003379691434172,59177.0,0.0,0.0,59177.0,0.0,0.0,59177.0,2.0,0.003379691434172,59177.0,0.0,0.0,59177.0,1.0,0.001689845717086,59177.0,1.0,0.001689845717086,125440.0,2.0,0.001594387755102,125440.0,0.0,0.0,125440.0,0.0,0.0,125440.0,12.0,0.0095663265306122,125440.0,0.0,0.0,125440.0,1.0,0.000797193877551,125440.0,2.0,0.001594387755102,365763,7,0.0019138075748503,365763,4,0.0010936043284859,365763,0,0.0,365763,136,0.0371825471685216,365763,0,0.0,365763,1,0.0002734010821214,365763,16,0.0043744173139437,171841,2,0.0011638665976105,171841,6,0.0034915997928317,171841,0,0.0,171841,23,0.0133844658725216,171841,2,0.0011638665976105,171841,7,0.004073533091637,171841,18,0.0104747993784952
2019-02-01,426220,36,0.0084463422645582,426220,38,0.0089155835014781,426220,0,0.0,426220,110,0.0258082680305945,426220,9,0.0021115855661395,426220,0,0.0,426220,81,0.0190042700952559,45151.0,1.0,0.0022147903700914,45151.0,0.0,0.0,45151.0,0.0,0.0,45151.0,13.0,0.0287922748111891,45151.0,0.0,0.0,45151.0,0.0,0.0,45151.0,7.0,0.0155035325906402,61811.0,2.0,0.0032356700263707,61811.0,1.0,0.0016178350131853,61811.0,1.0,0.0016178350131853,61811.0,19.0,0.0307388652505217,61811.0,0.0,0.0,61811.0,0.0,0.0,61811.0,4.0,0.0064713400527414,126498.0,0.0,0.0,126498.0,4.0,0.0031621053297285,126498.0,0.0,0.0,126498.0,5.0,0.0039526316621606,126498.0,1.0,0.0007905263324321,126498.0,0.0,0.0,126498.0,3.0,0.0023715789972964,389766,16,0.0041050271188354,389766,9,0.0023090777543449,389766,1,0.0002565641949272,389766,134,0.0343796021202465,389766,0,0.0,389766,4,0.0010262567797088,389766,24,0.0061575406782531,159492,6,0.0037619441727484,159492,9,0.0056429162591227,159492,0,0.0,159492,26,0.01630175808191,159492,0,0.0,159492,0,0.0,159492,10,0.0062699069545807
2019-03-01,499441,15,0.0030033577539689,499441,7,0.0014015669518521,499441,0,0.0,499441,52,0.0104116402137589,499441,0,0.0,499441,0,0.0,499441,38,0.0076085063100546,53740.0,1.0,0.0018608113137327,53740.0,2.0,0.0037216226274655,53740.0,0.0,0.0,53740.0,2.0,0.0037216226274655,53740.0,0.0,0.0,53740.0,13.0,0.0241905470785262,53740.0,3.0,0.0055824339411983,74146.0,1.0,0.0013486904216006,74146.0,1.0,0.0013486904216006,74146.0,0.0,0.0,74146.0,7.0,0.0094408329512043,74146.0,0.0,0.0,74146.0,0.0,0.0,74146.0,7.0,0.0094408329512043,140483.0,11.0,0.007830128912395,140483.0,8.0,0.0056946392090146,140483.0,6.0,0.0042709794067609,140483.0,4.0,0.0028473196045073,140483.0,0.0,0.0,140483.0,3.0,0.0021354897033804,140483.0,4.0,0.0028473196045073,441862,30,0.0067894500998049,441862,19,0.0042999850632097,441862,1,0.0002263150033268,441862,177,0.040057755588849,441862,0,0.0,441862,2,0.0004526300066536,441862,48,0.0108631201596878,186029,11,0.0059130565664493,186029,9,0.0048379553725494,186029,0,0.0,186029,82,0.0440791489498949,186029,0,0.0,186029,1,0.0005375505969499,186029,14,0.0075257083572991
2019-04-01,668603,4,0.0005982623470131,668603,19,0.0028417461483122,668603,1,0.0001495655867532,668603,38,0.0056834922966244,668603,5,0.0007478279337663,668603,47,0.0070295825774039,668603,24,0.0035895740820786,51913.0,1.0,0.0019262997707703,51913.0,7.0,0.0134840983953922,51913.0,0.0,0.0,51913.0,8.0,0.0154103981661626,51913.0,0.0,0.0,51913.0,6.0,0.0115577986246219,51913.0,2.0,0.0038525995415406,83061.0,10.0,0.0120393445780811,83061.0,13.0,0.0156511479515055,83061.0,0.0,0.0,83061.0,17.0,0.0204668857827379,83061.0,0.0,0.0,83061.0,8.0,0.0096314756624649,83061.0,17.0,0.0204668857827379,129533.0,13.0,0.0100360525889155,129533.0,8.0,0.0061760323624095,129533.0,4.0,0.0030880161812047,129533.0,9.0,0.0069480364077107,129533.0,0.0,0.0,129533.0,1.0,0.0007720040453011,129533.0,5.0,0.0038600202265059,572079,23,0.0040204237526635,572079,15,0.0026220154908675,572079,3,0.0005244030981735,572079,118,0.0206265218614911,572079,0,0.0,572079,7,0.0012236072290715,572079,42,0.007341643374429,171495,94,0.0548120936470451,171495,79,0.0460654829586868,171495,20,0.0116621475844776,171495,100,0.0583107379223884,171495,0,0.0,171495,21,0.0122452549637015,171495,69,0.040234409166448
2019-05-01,517903,31,0.0059856768545461,517903,4,0.0007723454005865,517903,0,0.0,517903,27,0.0052133314539595,517903,28,0.0054064178041061,517903,0,0.0,517903,56,0.0108128356082123,56061.0,0.0,0.0,56061.0,0.0,0.0,56061.0,0.0,0.0,56061.0,1.0,0.001783771249175,56061.0,0.0,0.0,56061.0,1.0,0.001783771249175,56061.0,3.0,0.005351313747525,73987.0,7.0,0.0094611215483801,73987.0,6.0,0.0081095327557543,73987.0,0.0,0.0,73987.0,7.0,0.0094611215483801,73987.0,12.0,0.0162190655115087,73987.0,0.0,0.0,73987.0,7.0,0.0094611215483801,156911.0,31.0,0.0197564224305498,156911.0,15.0,0.0095595592405886,156911.0,1.0,0.0006373039493725,156911.0,26.0,0.0165699026836869,156911.0,0.0,0.0,156911.0,1.0,0.0006373039493725,156911.0,20.0,0.0127460789874514,426971,45,0.0105393574739268,426971,20,0.0046841588773008,426971,3,0.0007026238315951,426971,292,0.0683887196085916,426971,0,0.0,426971,3,0.0007026238315951,426971,46,0.0107735654177918,188737,54,0.0286112420987935,188737,50,0.0264918908322162,188737,5,0.0026491890832216,188737,58,0.0307305933653708,188737,3,0.0015895134499329,188737,5,0.0026491890832216,188737,46,0.0243725395656389
2019-06-01,486423,42,0.0086344601303803,486423,67,0.0137740197317972,486423,3,0.00061674715217,486423,70,0.0143907668839672,486423,50,0.0102791192028337,486423,23,0.0047283948333035,486423,34,0.0069898010579269,51554.0,5.0,0.0096985684912906,51554.0,6.0,0.0116382821895488,51554.0,0.0,0.0,51554.0,6.0,0.0116382821895488,51554.0,3.0,0.0058191410947744,51554.0,6.0,0.0116382821895488,51554.0,1.0,0.0019397136982581,66552.0,20.0,0.0300516889049164,66552.0,8.0,0.0120206755619665,66552.0,5.0,0.0075129222262291,66552.0,16.0,0.0240413511239331,66552.0,0.0,0.0,66552.0,1.0,0.0015025844452458,66552.0,13.0,0.0195335977881956,162696.0,45.0,0.0276589467473078,162696.0,12.0,0.0073757191326154,162696.0,9.0,0.0055317893494615,162696.0,34.0,0.0208978708757437,162696.0,1.0,0.0006146432610512,162696.0,4.0,0.0024585730442051,162696.0,18.0,0.0110635786989231,391175,153,0.0391129289959736,391175,178,0.045503930465904,391175,6,0.0015338403527832,391175,294,0.0751581772863807,391175,0,0.0,391175,5,0.001278200293986,391175,92,0.0235188854093436,182615,57,0.0312132081154341,182615,83,0.045450811817211,182615,3,0.0016428004271281,182615,99,0.0542124140952276,182615,0,0.0,182615,5,0.0027380007118801,182615,93,0.0509268132409714
2019-07-01,526923,66,0.0125255492738028,526923,79,0.0149927029186427,526923,41,0.0077810230337259,526923,46,0.0087299282817413,526923,7,0.0013284673472215,526923,6,0.0011386862976184,526923,57,0.0108175198273751,52758.0,9.0,0.0170590242238144,52758.0,4.0,0.0075817885439175,52758.0,1.0,0.0018954471359793,52758.0,14.0,0.0265362599037112,52758.0,0.0,0.0,52758.0,1.0,0.0018954471359793,52758.0,20.0,0.0379089427195875,66642.0,51.0,0.0765283154767263,66642.0,24.0,0.0360133249302241,66642.0,1.0,0.001500555205426,66642.0,42.0,0.0630233186278923,66642.0,0.0,0.0,66642.0,0.0,0.0,66642.0,9.0,0.013504996848834,162576.0,55.0,0.0338303316602696,162576.0,18.0,0.0110717449069973,162576.0,5.0,0.0030754846963881,162576.0,48.0,0.0295246530853262,162576.0,0.0,0.0,162576.0,2.0,0.0012301938785552,162576.0,24.0,0.0147623265426631,389328,304,0.0780832614145399,389328,36,0.0092467020096165,389328,10,0.0025685283360046,389328,384,0.0986314881025767,389328,0,0.0,389328,6,0.0015411170016027,389328,85,0.0218324908560391,171917,131,0.0761995614162648,171917,91,0.0529325197624435,171917,2,0.001163352082691,171917,138,0.0802712937056835,171917,0,0.0,171917,4,0.0023267041653821,171917,118,0.0686377728787729
2019-08-01,522716,22,0.0042087864155679,522716,57,0.0109045829857896,522716,10,0.001913084734349,522716,76,0.0145394439810528,522716,75,0.0143481355076179,522716,117,0.0223830913918839,522716,16,0.0030609355749584,49979.0,8.0,0.0160067228235859,49979.0,7.0,0.0140058824706376,49979.0,0.0,0.0,49979.0,11.0,0.0220092438824306,49979.0,1.0,0.0020008403529482,49979.0,9.0,0.0180075631765341,49979.0,5.0,0.0100042017647411,65894.0,16.0,0.0242814216772392,65894.0,5.0,0.0075879442741372,65894.0,0.0,0.0,65894.0,27.0,0.0409748990803411,65894.0,0.0,0.0,65894.0,5.0,0.0075879442741372,65894.0,3.0,0.0045527665644823,145703.0,60.0,0.0411796599932739,145703.0,22.0,0.0150992086642004,145703.0,16.0,0.010981242664873,145703.0,151.0,0.1036354776497395,145703.0,0.0,0.0,145703.0,2.0,0.0013726553331091,145703.0,17.0,0.0116675703314276,348399,79,0.0226751511915935,348399,60,0.0172216338164001,348399,17,0.0048794629146467,348399,339,0.0973022310626609,348399,0,0.0,348399,1,0.0002870272302733,348399,82,0.0235362328824135,150667,28,0.0185840296813502,150667,25,0.0165928836440627,150667,6,0.003982292074575,150667,56,0.0371680593627005,150667,1,0.0006637153457625,150667,17,0.0112831608779626,150667,23,0.0152654529525377
2019-09-01,520259,53,0.0101872336663085,520259,18,0.0034598152074255,520259,4,0.0007688478238723,520259,144,0.0276785216594042,520259,24,0.004613086943234,520259,125,0.0240264944960106,520259,105,0.0201822553766489,53001.0,1.0,0.0018867568536442,53001.0,6.0,0.0113205411218656,53001.0,2.0,0.0037735137072885,53001.0,15.0,0.028301352804664,53001.0,0.0,0.0,53001.0,3.0,0.0056602705609328,53001.0,17.0,0.0320748665119526,67733.0,39.0,0.0575790235188165,67733.0,42.0,0.0620081791741101,67733.0,0.0,0.0,67733.0,68.0,0.1003941948533211,67733.0,0.0,0.0,67733.0,1.0,0.0014763852184311,67733.0,47.0,0.069390105266266,162953.0,22.0,0.0135008253913705,162953.0,8.0,0.0049093910514074,162953.0,3.0,0.0018410216442777,162953.0,72.0,0.0441845194626671,162953.0,0.0,0.0,162953.0,2.0,0.0012273477628518,162953.0,14.0,0.008591434339963,401150,94,0.0234326311853421,401150,15,0.0037392496572354,401150,1,0.0002492833104823,401150,203,0.0506045120279197,401150,0,0.0,401150,16,0.0039885329677178,401150,46,0.0114670322821887,184331,56,0.0303801313940682,184331,36,0.0195300844676153,184331,2,0.0010850046926452,184331,92,0.0499102158616836,184331,0,0.0,184331,3,0.0016275070389679,184331,33,0.0179025774286473
2019-10-01,510586,169,0.0330992232454473,510586,118,0.0231107002542177,510586,28,0.005483894975577,510586,191,0.0374079978691151,510586,2,0.0003917067839697,510586,161,0.0315323961095682,510586,180,0.0352536105572812,53792.0,7.0,0.0130130874479476,53792.0,3.0,0.0055770374776918,53792.0,0.0,0.0,53792.0,6.0,0.0111540749553837,53792.0,0.0,0.0,53792.0,2.0,0.0037180249851279,53792.0,9.0,0.0167311124330755,68297.0,37.0,0.0541751467853639,68297.0,32.0,0.0468541810035579,68297.0,0.0,0.0,68297.0,33.0,0.0483183741599191,68297.0,0.0,0.0,68297.0,0.0,0.0,68297.0,29.0,0.0424616015344744,172568.0,15.0,0.0086922256733577,172568.0,2.0,0.0011589634231143,172568.0,0.0,0.0,172568.0,19.0,0.0110101525195864,172568.0,2.0,0.0011589634231143,172568.0,0.0,0.0,172568.0,5.0,0.0028974085577859,433521,312,0.0719688319596974,433521,30,0.0069200799961247,433521,10,0.0023066933320415,433521,127,0.0292950053169281,433521,0,0.0,433521,18,0.0041520479976748,433521,31,0.0071507493293289,189779,89,0.0468966534758851,189779,60,0.0316157214444169,189779,1,0.0005269286907402,189779,69,0.0363580796610794,189779,1,0.0005269286907402,189779,3,0.0015807860722208,189779,99,0.0521659403832879
2019-11-01,492656,100,0.0202981390666103,492656,23,0.0046685719853203,492656,3,0.0006089441719983,492656,118,0.0239518040986002,492656,2,0.0004059627813322,492656,90,0.0182683251599493,492656,30,0.0060894417199831,48895.0,0.0,0.0,48895.0,0.0,0.0,48895.0,0.0,0.0,48895.0,18.0,0.0368135801206667,48895.0,0.0,0.0,48895.0,6.0,0.0122711933735555,48895.0,0.0,0.0,65944.0,16.0,0.02426301103967,65944.0,6.0,0.0090986291398762,65944.0,2.0,0.0030328763799587,65944.0,39.0,0.0591410894091956,65944.0,0.0,0.0,65944.0,5.0,0.0075821909498968,65944.0,3.0,0.0045493145699381,169048.0,7.0,0.0041408357389617,169048.0,7.0,0.0041408357389617,169048.0,0.0,0.0,169048.0,30.0,0.0177464388812644,169048.0,5.0,0.002957739813544,169048.0,0.0,0.0,169048.0,11.0,0.0065070275897969,420787,27,0.0064165480397445,420787,22,0.0052282984027548,420787,0,0.0,420787,249,0.0591748319220888,420787,0,0.0,420787,2,0.0004752998547958,420787,48,0.0114071965151014,174972,19,0.0108588802779873,174972,18,0.0102873602633564,174972,1,0.0005715200146309,174972,73,0.0417209610680566,174972,0,0.0,174972,2,0.0011430400292618,174972,30,0.0171456004389273
2019-12-01,479392,2,0.0004171951138108,479392,3,0.0006257926707162,479392,0,0.0,479392,22,0.004589146251919,479392,2,0.0004171951138108,479392,8,0.0016687804552433,479392,6,0.0012515853414324,47307.0,0.0,0.0,47307.0,0.0,0.0,47307.0,0.0,0.0,47307.0,7.0,0.0147969645084237,47307.0,0.0,0.0,47307.0,1.0,0.0021138520726319,47307.0,0.0,0.0,61131.0,2.0,0.0032716624952969,61131.0,0.0,0.0,61131.0,0.0,0.0,61131.0,7.0,0.0114508187335394,61131.0,0.0,0.0,61131.0,0.0,0.0,61131.0,0.0,0.0,154576.0,8.0,0.0051754476762239,154576.0,1.0,0.0006469309595279,154576.0,1.0,0.0006469309595279,154576.0,8.0,0.0051754476762239,154576.0,0.0,0.0,154576.0,2.0,0.0012938619190559,154576.0,3.0,0.0019407928785839,376767,50,0.0132708013175251,376767,33,0.0087587288695666,376767,1,0.0002654160263505,376767,195,0.0517561251383481,376767,0,0.0,376767,20,0.00530832052701,376767,56,0.0148632974756281,169835,19,0.0111873288780286,169835,14,0.0082432949627579,169835,1,0.0005888067830541,169835,30,0.0176642034916242,169835,0,0.0,169835,1,0.0005888067830541,169835,25,0.0147201695763535
2020-01-01,524398,15,0.00286042280863,524398,0,0.0,524398,3,0.000572084561726,524398,46,0.0087719632797989,524398,11,0.0020976433929953,524398,13,0.0024790331008127,524398,67,0.012776555211881,52960.0,0.0,0.0,52960.0,0.0,0.0,52960.0,0.0,0.0,52960.0,3.0,0.0056646525679758,52960.0,1.0,0.0018882175226586,52960.0,0.0,0.0,52960.0,7.0,0.0132175226586102,66055.0,2.0,0.0030277798804026,66055.0,1.0,0.0015138899402013,66055.0,0.0,0.0,66055.0,19.0,0.0287639088638256,66055.0,0.0,0.0,66055.0,1.0,0.0015138899402013,66055.0,44.0,0.0666111573688593,166590.0,7.0,0.004201932889129,166590.0,2.0,0.0012005522540368,166590.0,0.0,0.0,166590.0,15.0,0.0090041419052764,166590.0,0.0,0.0,166590.0,0.0,0.0,166590.0,37.0,0.0222102166996818,417765,15,0.0035905353488205,417765,12,0.0028724282790564,417765,0,0.0,417765,130,0.031117973023111,417765,0,0.0,417765,1,0.0002393690232547,417765,225,0.0538580302323076,188430,18,0.0095526190097118,188430,25,0.0132675264023775,188430,0,0.0,188430,56,0.0297192591413256,188430,0,0.0,188430,6,0.0031842063365706,188430,218,0.1156928302287321
2020-02-01,462867,49,0.0105861943063558,462867,34,0.0073455225799203,462867,0,0.0,462867,117,0.0252772394661965,462867,26,0.0056171643258214,462867,52,0.0112343286516429,462867,124,0.0267895529385331,51554.0,4.0,0.0077588547930325,51554.0,2.0,0.0038794273965162,51554.0,0.0,0.0,51554.0,12.0,0.0232765643790976,51554.0,0.0,0.0,51554.0,3.0,0.0058191410947744,51554.0,7.0,0.0135779958878069,62581.0,9.0,0.0143813617551653,62581.0,4.0,0.006391716335629,62581.0,0.0,0.0,62581.0,8.0,0.012783432671258,62581.0,0.0,0.0,62581.0,0.0,0.0,62581.0,28.0,0.0447420143494031,164787.0,5.0,0.0030342199323975,164787.0,25.0,0.0151710996619878,164787.0,0.0,0.0,164787.0,22.0,0.0133505677025493,164787.0,0.0,0.0,164787.0,6.0,0.003641063918877,164787.0,60.0,0.0364106391887709,419960,26,0.0061910658157919,419960,24,0.0057148299838079,419960,5,0.0011905895799599,419960,226,0.0538146490141918,419960,0,0.0,419960,3,0.0007143537479759,419960,175,0.0416706352985998,177259,6,0.0033848774956419,177259,41,0.0231299962202201,177259,0,0.0,177259,81,0.0456958461911665,177259,1,0.0005641462492736,177259,4,0.0022565849970946,177259,109,0.0614919411708291
2020-03-01,513497,8,0.0015579448370681,513497,8,0.0015579448370681,513497,2,0.000389486209267,513497,251,0.0488805192630141,513497,4,0.000778972418534,513497,10,0.0019474310463352,513497,131,0.0255113467069914,64487.0,0.0,0.0,64487.0,1.0,0.0015507001411137,64487.0,0.0,0.0,64487.0,5.0,0.0077535007055685,64487.0,0.0,0.0,64487.0,0.0,0.0,64487.0,20.0,0.0310140028222742,67646.0,1.0,0.0014782840079236,67646.0,3.0,0.0044348520237708,67646.0,0.0,0.0,67646.0,14.0,0.0206959761109304,67646.0,1.0,0.0014782840079236,67646.0,6.0,0.0088697040475416,67646.0,47.0,0.0694793483724093,189041.0,4.0,0.0021159431022899,189041.0,7.0,0.0037029004290074,189041.0,0.0,0.0,189041.0,45.0,0.0238043599007622,189041.0,0.0,0.0,189041.0,5.0,0.0026449288778624,189041.0,61.0,0.0322681323099221,484345,19,0.0039228236071395,484345,57,0.0117684708214186,484345,2,0.0004129288007515,484345,478,0.0986899833796157,484345,0,0.0,484345,42,0.0086715048157821,484345,399,0.0823792957499303,200028,9,0.0044993700881876,200028,119,0.0594916711660367,200028,0,0.0,200028,214,0.1069850220969064,200028,0,0.0,200028,25,0.0124982502449657,200028,194,0.0969864219009338
2020-04-01,453033,4,0.0008829378875269,453033,6,0.0013244068312904,453033,1,0.0002207344718817,453033,114,0.0251637297945182,453033,29,0.0064012996845704,453033,21,0.0046354239095165,453033,80,0.0176587577505391,58452.0,0.0,0.0,58452.0,1.0,0.0017108054472045,58452.0,0.0,0.0,58452.0,17.0,0.0290836926024772,58452.0,2.0,0.003421610894409,58452.0,5.0,0.0085540272360227,58452.0,10.0,0.0171080544720454,62655.0,5.0,0.0079802090814779,62655.0,2.0,0.0031920836325911,62655.0,0.0,0.0,62655.0,29.0,0.046285212672572,62655.0,8.0,0.0127683345303646,62655.0,0.0,0.0,62655.0,19.0,0.0303247945096161,175604.0,13.0,0.0074030204323363,175604.0,12.0,0.0068335573221566,175604.0,0.0,0.0,175604.0,63.0,0.0358761759413225,175604.0,0.0,0.0,175604.0,2.0,0.0011389262203594,175604.0,48.0,0.0273342292886266,434160,55,0.0126681407775935,434160,31,0.0071402248019163,434160,6,0.0013819789939192,434160,319,0.0734752165100423,434160,0,0.0,434160,31,0.0071402248019163,434160,263,0.0605767459001289,172838,35,0.0202501764658234,172838,116,0.0671148705724435,172838,2,0.0011571529409041,172838,212,0.1226582117358451,172838,5,0.0028928823522604,172838,3,0.0017357294113562,172838,143,0.0827364352746502
2020-05-01,449540,22,0.0048938915335676,449540,10,0.0022244961516216,449540,2,0.0004448992303243,449540,138,0.0306980468923788,449540,3,0.0006673488454864,449540,23,0.0051163411487298,449540,79,0.017573519597811,54292.0,0.0,0.0,54292.0,3.0,0.0055256759743608,54292.0,0.0,0.0,54292.0,5.0,0.0092094599572681,54292.0,0.0,0.0,54292.0,0.0,0.0,54292.0,4.0,0.0073675679658144,61135.0,14.0,0.0229001390365584,61135.0,5.0,0.0081786210844851,61135.0,0.0,0.0,61135.0,14.0,0.0229001390365584,61135.0,0.0,0.0,61135.0,1.0,0.001635724216897,61135.0,30.0,0.0490717265069109,177358.0,12.0,0.0067659761612106,177358.0,10.0,0.0056383134676755,177358.0,3.0,0.0016914940403026,177358.0,31.0,0.0174787717497942,177358.0,0.0,0.0,177358.0,0.0,0.0,177358.0,27.0,0.0152234463627239,447605,126,0.0281498195954022,447605,116,0.0259157069291004,447605,6,0.001340467599781,447605,282,0.0630019771897096,447605,3,0.0006702337998905,447605,7,0.0015638788664112,447605,252,0.0562996391908044,175097,90,0.0514000810979057,175097,142,0.0810979057322512,175097,13,0.0074244561585863,175097,249,0.1422068910375392,175097,0,0.0,175097,9,0.0051400081097905,175097,172,0.0982312660982198
2020-06-01,484084,127,0.026235116219499,484084,25,0.0051643929565943,484084,18,0.0037183629287479,484084,236,0.0487518695102502,484084,3,0.0006197271547913,484084,71,0.0146668759967278,484084,71,0.0146668759967278,52301.0,9.0,0.0172080839754498,52301.0,10.0,0.0191200933060553,52301.0,1.0,0.0019120093306055,52301.0,18.0,0.0344161679508996,52301.0,1.0,0.0019120093306055,52301.0,15.0,0.0286801399590829,52301.0,11.0,0.0210321026366608,66729.0,20.0,0.0299719762022508,66729.0,6.0,0.0089915928606752,66729.0,0.0,0.0,66729.0,21.0,0.0314705750123634,66729.0,0.0,0.0,66729.0,0.0,0.0,66729.0,9.0,0.0134873892910129,170509.0,21.0,0.0123160654276313,170509.0,9.0,0.0052783137546991,170509.0,7.0,0.0041053551425437,170509.0,25.0,0.0146619826519421,170509.0,0.0,0.0,170509.0,0.0,0.0,170509.0,14.0,0.0082107102850875,445880,106,0.0237732125235489,445880,75,0.01682066923836,445880,13,0.0029155826679824,445880,273,0.0612272360276307,445880,0,0.0,445880,19,0.0042612362070512,445880,167,0.0374540235040818,185413,92,0.0496189587569372,185413,74,0.0399109016088408,185413,28,0.0151014222303721,185413,153,0.0825184857588195,185413,1,0.0005393365082275,185413,4,0.0021573460329103,185413,89,0.0480009492322544
2020-07-01,433109,94,0.0217035434498013,433109,24,0.0055413302425024,433109,3,0.0006926662803128,433109,250,0.0577221900260673,433109,1,0.0002308887601042,433109,222,0.0512573047431478,433109,63,0.0145459918865689,49111.0,4.0,0.0081448148072733,49111.0,9.0,0.0183258333163649,49111.0,0.0,0.0,49111.0,15.0,0.0305430555272749,49111.0,1.0,0.0020362037018183,49111.0,4.0,0.0081448148072733,49111.0,14.0,0.0285068518254566,55354.0,13.0,0.0234852043212775,55354.0,7.0,0.0126458792499187,55354.0,0.0,0.0,55354.0,11.0,0.0198720959641579,55354.0,0.0,0.0,55354.0,0.0,0.0,55354.0,9.0,0.0162589876070383,151299.0,10.0,0.0066094290114277,151299.0,2.0,0.0013218858022855,151299.0,7.0,0.0046266003079993,151299.0,20.0,0.0132188580228554,151299.0,0.0,0.0,151299.0,4.0,0.002643771604571,151299.0,18.0,0.0118969722205698,398566,151,0.0378858206670915,398566,42,0.010537777933893,398566,8,0.002007195796932,398566,266,0.066739260247989,398566,0,0.0,398566,22,0.005519788441563,398566,137,0.0343732280224605,158530,54,0.0340629533842175,158530,49,0.0309089762190121,158530,6,0.0037847725982463,158530,134,0.0845265880275026,158530,0,0.0,158530,6,0.0037847725982463,158530,53,0.0334321579511764
2020-08-01,418485,74,0.0176828321206255,418485,21,0.0050181010072045,418485,2,0.0004779143816385,418485,137,0.0327371351422392,418485,0,0.0,418485,38,0.009080373251132,418485,49,0.0117089023501439,47376.0,1.0,0.0021107733873691,47376.0,5.0,0.0105538669368456,47376.0,0.0,0.0,47376.0,15.0,0.0316616008105369,47376.0,0.0,0.0,47376.0,6.0,0.0126646403242147,47376.0,10.0,0.0211077338736913,64825.0,11.0,0.0169687620516775,64825.0,9.0,0.0138835325877362,64825.0,0.0,0.0,64825.0,24.0,0.0370227535672965,64825.0,0.0,0.0,64825.0,1.0,0.0015426147319706,64825.0,24.0,0.0370227535672965,150947.0,28.0,0.0185495571293235,150947.0,14.0,0.0092747785646617,150947.0,19.0,0.0125871994806124,150947.0,43.0,0.0284868198771754,150947.0,0.0,0.0,150947.0,7.0,0.0046373892823308,150947.0,19.0,0.0125871994806124,347725,199,0.0572291322165504,347725,121,0.0347976130562944,347725,255,0.0733338126392983,347725,354,0.1018045869580847,347725,2,0.0005751671579552,347725,397,0.1141706808541232,347725,180,0.0517650442159752,146495,44,0.0300351547834397,146495,47,0.0320830062459469,146495,3,0.0020478514625072,146495,116,0.0791835898836137,146495,0,0.0,146495,5,0.0034130857708454,146495,40,0.0273046861667633
2020-09-01,483324,65,0.013448535557928,483324,10,0.0020690054704504,483324,5,0.0010345027352252,483324,66,0.013655436104973,483324,2,0.00041380109409,483324,100,0.0206900547045046,483324,41,0.0084829224288469,52981.0,0.0,0.0,52981.0,0.0,0.0,52981.0,0.0,0.0,52981.0,5.0,0.009437345463468,52981.0,0.0,0.0,52981.0,0.0,0.0,52981.0,1.0,0.0018874690926936,79679.0,0.0,0.0,79679.0,0.0,0.0,79679.0,0.0,0.0,79679.0,5.0,0.0062751791563649,79679.0,0.0,0.0,79679.0,0.0,0.0,79679.0,1.0,0.0012550358312729,191749.0,3.0,0.0015645453170551,191749.0,0.0,0.0,191749.0,1.0,0.000521515105685,191749.0,6.0,0.0031290906341102,191749.0,0.0,0.0,191749.0,2.0,0.00104303021137,191749.0,15.0,0.0078227265852755,451517,28,0.0062013168939375,451517,21,0.0046509876704531,451517,56,0.012402633787875,451517,171,0.03787232817369,451517,1,0.0002214756033549,451517,148,0.032778389296527,451517,45,0.009966402150971,193733,49,0.0252925417972157,193733,49,0.0252925417972157,193733,0,0.0,193733,92,0.0474880376600785,193733,2,0.0010323486447843,193733,5,0.0025808716119607,193733,53,0.0273572390867843
